video_id,comment_id,author,text,sentiment,score,publishedAt,translated,sentiment_model,emotion,sarcasm
IHNzOHi8sJs,UgyYL3wpVHcMvHda89V4AaABAg,@AmadBae555,l first watched the song ddu du ddu du since 2018 this song was very viral that year..... and still iconic in 2025 🎉🎉🎉🎉,neutral,0.0,2025-08-19T06:57:33Z,I first watched the song du du du du since 2018 this song was very viral that year... and still iconic in 2025 . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .,neutral,joy,LABEL_0
IHNzOHi8sJs,Ugy6nQDDPneXLTEzrQp4AaABAg,@VahidehHatef,"so cool, still obsessed with this masterpiece",positive,0.6936,2025-08-19T06:43:00Z,"so cool, still obsessed with this masterpiece",positive,joy,LABEL_0
IHNzOHi8sJs,Ugyy9oNMCO7Xc-NH4QR4AaABAg,@AstonAger-n2d,Which one would you choose?,neutral,0.0,2025-08-19T05:36:25Z,Which one would you choose?,neutral,anger,LABEL_0
IHNzOHi8sJs,UgwiQVS0VWvm2xfND4B4AaABAg,@KugbvXstgg,Amazing work!,positive,0.6239,2025-08-19T04:44:27Z,Amazing work!,positive,surprise,LABEL_0
IHNzOHi8sJs,UgwWRod_LgUmYOgzX4p4AaABAg,@Denisee-wilyn,Blinks,neutral,0.0,2025-08-19T04:29:37Z,Blinks,neutral,fear,LABEL_1
IHNzOHi8sJs,UgysMtx8Oxo9NmVfcOx4AaABAg,@LuongTran-103,Hay quá,neutral,0.0,2025-08-19T04:24:22Z,There are too many,negative,anger,LABEL_0
IHNzOHi8sJs,UgxhYODTPwTQTS5WREN4AaABAg,@NortheastBoyy,❤❤❤❤❤❤❤😊<br>😊,neutral,0.0,2025-08-19T03:33:20Z,I don't know what I'm talking about.,neutral,anger,LABEL_0
IHNzOHi8sJs,Ugz8MrkLN4O_hjYOTxx4AaABAg,@JhermieSoriano,❤❤❤,neutral,0.0,2025-08-19T01:19:30Z,- I'm sorry. - I'm sorry.,negative,sadness,LABEL_0
IHNzOHi8sJs,Ugy6baTK9PjaUnTSqdB4AaABAg,@dicksonjalang,let&#39;s hit 25M likes ❤,positive,0.4215,2025-08-19T01:17:08Z,let&#39;s hit 25M like,neutral,joy,LABEL_0
IHNzOHi8sJs,Ugz8qH0G1SPVcfh5khB4AaABAg,@dicksonjalang,BLACKPINK 🖤🩷,neutral,0.0,2025-08-19T01:16:35Z,BLACKPINK,neutral,anger,LABEL_1
IHNzOHi8sJs,UgwU4xgUckuOzPrMCqZ4AaABAg,@MaiaraFarikoski,"Miss this era, even though I didn&#39;t saw it.",negative,-0.1531,2025-08-19T00:22:30Z,"Miss this was, even though I didn't say it.",neutral,anger,LABEL_0
IHNzOHi8sJs,UgxnJF0wIhs8BdYL5i54AaABAg,@سيڤَا-ع7د,2025년에 참가할 사람 있나요?,neutral,0.0,2025-08-18T23:03:51Z,2025. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .,neutral,joy,LABEL_0
IHNzOHi8sJs,UgyQPWzNbW8NlfgTCWB4AaABAg,@MahdiHayoura,"pourquoi vous continuer a imprimer de largent qui nexiste pas ? Sa na plus de valeur le rupiah,donc sa sert a rien.ya rien qui et echanger en or contre des rupiah tout le monde a fait le sens contraire.donc sa sert a rien dimprimer.",negative,-0.128,2025-08-18T22:35:32Z,"Why do you continue to print money that doesn't exist? It's no more valuable the rupiah, so its slave has nothing.Ya nothing that changing and gold against the rupiahs has made the difference.Therefore its servant has nothing to do with it.",negative,joy,LABEL_0
IHNzOHi8sJs,UgytixyrXL0ikn33ZwN4AaABAg,@ronniejlesh,Anyone here from [country] like me?,positive,0.3612,2025-08-18T22:14:03Z,Any here from [country] like me?,neutral,anger,LABEL_0
IHNzOHi8sJs,Ugx49VLsZOCwG79r7Bh4AaABAg,@ZilolaOdiljonova-w6d,Imagine if this song hits 3 billion😭,neutral,0.0,2025-08-18T21:30:30Z,Imagine if this song hits 3 billion,neutral,joy,LABEL_0
IHNzOHi8sJs,UgzIo6VqaK-qwKnwbNB4AaABAg,@patriciarosales7047,2025,neutral,0.0,2025-08-18T20:14:33Z,2025,neutral,joy,LABEL_0
IHNzOHi8sJs,Ugx-x3hvQoyvpf5ElZJ4AaABAg,@Leonhjk,هذي اول اغنيه اسمع لبلاك بينك صرت بلينك من وقته الحين صار لي 7 سنين مع بلاك بينك ايام مقاطع بلاك بينك هاوس🥹🥹 الحين عمري 15🖤🩷,neutral,0.0,2025-08-18T19:56:16Z,This is my first song. Listen to your song. I've been playing with your song since I was seven years old. I've been playing with your song since I was 15 years old.,positive,joy,LABEL_0
IHNzOHi8sJs,Ugzg8dvCvYAy-dZjMdF4AaABAg,@JoshuaFuentes-t8z,you&#39;re toxic,neutral,0.0,2025-08-18T18:38:39Z,you&#39;re toxic,negative,anger,LABEL_0
IHNzOHi8sJs,UgzH1mncIJOi0iHwZ7p4AaABAg,@Sleappyonyt,it&#39;s the worst music i ever heard,negative,-0.6249,2025-08-18T18:25:40Z,it &#39;s the worst music in every word,negative,sadness,LABEL_0
IHNzOHi8sJs,UgyVTl-aR_z96C0eXJR4AaABAg,@ghhff-c7w,Black pink in your area 😍💗🔥♥️,neutral,0.0,2025-08-18T18:15:25Z,Black pink in your area . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .,neutral,anger,LABEL_0
IHNzOHi8sJs,UgzH9UayNwqW60RpfOV4AaABAg,@ClaudelinoAnicetoWienz,Hola.     Blackpinck,neutral,0.0,2025-08-18T17:55:22Z,Hello. Blackpinck,neutral,anger,LABEL_0
IHNzOHi8sJs,UgxU22OoeKxTMUex3UR4AaABAg,@RitalMohammed-l7q,Hi I can&#39;t stop watching 😮😮😮😢😅😊,negative,-0.296,2025-08-18T16:44:44Z,I can't stop watching,negative,fear,LABEL_0
IHNzOHi8sJs,UgxS2A_ydPtUn_guO_x4AaABAg,@stellydianeeko947,"<a href=""https://www.youtube.com/watch?v=IHNzOHi8sJs&amp;t=23"">0:23</a> JENNIE❤❤❤<br><a href=""https://www.youtube.com/watch?v=IHNzOHi8sJs&amp;t=38"">0:38</a> LISA❤❤❤❤<br><a href=""https://www.youtube.com/watch?v=IHNzOHi8sJs&amp;t=51"">0:51</a> ROSE❤❤<br><a href=""https://www.youtube.com/watch?v=IHNzOHi8sJs&amp;t=65"">1:05</a> JISOO❤<br>2md de vues😎😎😎😎",neutral,0.0,2025-08-18T16:44:33Z,"<a href=""https://www.youtube.com/watch?v=IHNzOHi8sJs&amp;t=23"">0:23</a> JENNIE=""https://www.youtube.com/watch?v=IHzHi8sJs&amp;t=38"">0:38</a> LISA><a href=""https://www.youtube.com/watch?v=IHzHi8s&amp;t=51"">0:51<a> ROSE><br><a href=""https://www.youtube.com/watch?v=IHi8sJs&amp;t=65"":05<a>JISOOOO>>>>>>> <br>",neutral,joy,LABEL_0
IHNzOHi8sJs,Ugy7tSe4yZ6QETF1Juh4AaABAg,@DeanAndreiVelarde,Let&#39;s str3am this legendary music Video!,neutral,0.0,2025-08-18T16:11:37Z,Let&#39;s stst3am this legendary music video!,positive,joy,LABEL_0
IHNzOHi8sJs,UgxqATAnmrsVuT-VOnJ4AaABAg,@snow-u1b,It&#39;s August 2025. Let&#39;s see how many legends are listening to this amazing song.,positive,0.6705,2025-08-18T16:00:19Z,It's August 2025. Let's see how many legends are listening to this amazing song.,positive,surprise,LABEL_0
IHNzOHi8sJs,UgxmlRjZTcHA08CNjNl4AaABAg,@deepakdabla237,Kon kon dekhe rhe 2025 me❤❤,neutral,0.0,2025-08-18T15:42:08Z,Could not close temporary folder: %s,negative,fear,LABEL_0
IHNzOHi8sJs,UgwvBGkUSxHYvh9S8GF4AaABAg,@syavia1984,Anyone in August 2025?,neutral,0.0,2025-08-18T14:55:36Z,Anyone in August 2025?,neutral,joy,LABEL_0
IHNzOHi8sJs,Ugxz11TGGmPClCGeUnF4AaABAg,@Nijammollick-c2y,This song is my very very very very very very very very very very very very favourite💗💗💗💗💗💗💗💗🩷🩷🩷🩷🩷🩷🩷🩷🖤🖤🩷🖤🩷🖤🖤🩷🖤🩷🖤🩷🖤🩷🩷🖤🩷🩷🖤🩷🩷🩷🩷🩷🩷🩷🩷🩷💓💓💓💓💓💓💓💓💓💓💓💓💓💓💓💓💓💓💓💓💓💓💓💓💓💓❤️❤️♥️❤️♥️💗💕💞🖤🩷💗💕🩷,neutral,0.0,2025-08-18T14:55:01Z,This song is my very very very very very very very very very very very much favorite,positive,joy,LABEL_0
IHNzOHi8sJs,UgxesK2tXNn9PnJ_YFN4AaABAg,@Moon-z7s,❤,neutral,0.0,2025-08-18T14:49:17Z,I'm sorry.,negative,sadness,LABEL_0
IHNzOHi8sJs,UgxlqfVcNzghNEF1e314AaABAg,@Yarikstrutinskij,❤ Hl🎉,neutral,0.0,2025-08-18T14:40:21Z,♪ Hl-Hl-Hl-,neutral,fear,LABEL_0
IHNzOHi8sJs,UgxcEFvLy8ja62KvSxt4AaABAg,@dgGamer-b1k,Black pink best in the world 🖤💖 every time black pink in you area🖤💖😎😘,positive,0.6369,2025-08-18T14:34:51Z,Black pink best in the world every time black pink in you area,positive,anger,LABEL_1
IHNzOHi8sJs,UgyqaKy86PwveotVRJd4AaABAg,@MariaElenaMusinu,It&#39;s one of the best songs by Black Pink,positive,0.6369,2025-08-18T14:31:25Z,It &#39;s one of the best songs by Black Pink,positive,joy,LABEL_0
IHNzOHi8sJs,UgyMM6XehPdSWT6la0Z4AaABAg,@jasonlarson716,Blinks let&#39;s stream ice cream to the historic billion views mark.,neutral,0.0,2025-08-18T14:29:47Z,Blinks let#39;s stream ice cream to the historical billions views mark.,neutral,joy,LABEL_0
IHNzOHi8sJs,UgxNz1D6NFRqYuoDQg94AaABAg,@هستییزدانی,Remember him well. 😭🎀,positive,0.2732,2025-08-18T13:15:39Z,Remember him well.,positive,joy,LABEL_0
IHNzOHi8sJs,UgzNwTFaKWLMfhYYOpx4AaABAg,@Kozouakomachan9079,&quot;BLACKPINK&quot; maior diva da industria musical dancer! 💃parfect scampering!!🎶⚡️🖤💖✨️🌠🌟☝️🤘👌👍️┌⁠|⁠o⁠^⁠▽⁠^⁠o⁠|⁠┘⁠♪┌⁠(⁠★⁠ｏ⁠☆⁠)⁠┘♥⁠╣⁠[⁠-⁠_⁠-⁠]⁠╠⁠♥(⁠*⁠ﾉ⁠・⁠ω⁠・⁠)⁠ﾉ⁠♫,neutral,0.0,2025-08-18T12:44:44Z,BLACKPINK&quot; major diva of the musical dance industry!,positive,joy,LABEL_0
IHNzOHi8sJs,UgzX-06xHGOUqgxDQ7x4AaABAg,@GülnurQasımova-o1t,JİSOO😢😢😢❤❤❤🎉❤🎉❤🎉❤,neutral,0.0,2025-08-18T12:42:34Z,I'm sorry. I'm sorry. I'm sorry.,negative,sadness,LABEL_0
IHNzOHi8sJs,UgwDbCOPuEzeS2Zf_8h4AaABAg,@ttrz_roseberriesjuné,"What if this mv reaches 3 billion, me just imagining but hope it will be real one day",positive,0.6059,2025-08-18T12:19:14Z,"What if this mv reaches 3 billion, I just imagine but hope it will be real one day",positive,joy,LABEL_0
IHNzOHi8sJs,UgyNQQE_DD4tzVSUi0d4AaABAg,@yunamoon-p1b8f,"💖 “This song will forever be the anthem that shook the world. 🖤 The power, the charisma, the stage presence—no one can do it like BLACKPINK ✨ DDU-DU DDU-DU isn’t just a song, it’s HISTORY 🎶🔥",positive,0.2732,2025-08-18T11:57:54Z,"This song will forever be the theme that shot the world. The power, the charisma, the stage presence—no one can do it like BLACKPink DU-DU DDU-DU isn't just a song, it's History .",positive,joy,LABEL_0
IHNzOHi8sJs,UgyOv-ECAnRO6WxQgZV4AaABAg,@sigmagaming-r3y,Dudududu max verstappen,neutral,0.0,2025-08-18T11:47:31Z,Hide Dududu max,neutral,fear,LABEL_0
IHNzOHi8sJs,UgwYxtkGyHbengDymAt4AaABAg,@가이무-f8n,😚,neutral,0.0,2025-08-18T11:34:58Z,I'm sorry.,negative,sadness,LABEL_0
IHNzOHi8sJs,UgygEgphAk2Xs88de4B4AaABAg,@가이무-f8n,☺️,neutral,0.0,2025-08-18T11:34:46Z,I'm sorry.,negative,sadness,LABEL_0
IHNzOHi8sJs,UgzVSUEe94l9lmlfmht4AaABAg,@vandanavarma2900,I STILL COME BACK TO THIS ERA OF BLACKPINK 😭🎀,neutral,0.0,2025-08-18T11:28:49Z,AND STILL HOW TO BACK THIS WAS A BLACKPINK,negative,anger,LABEL_0
IHNzOHi8sJs,Ugxt1dwfQFp3kIQaOm94AaABAg,@poornapoorna-r6q,블랙핑크 🖤🩷🖤🩷,neutral,0.0,2025-08-18T11:28:21Z,"Whoa, whoa, whoa, whoa.",negative,fear,LABEL_0
IHNzOHi8sJs,Ugz1qL3ciVK_frOsEkJ4AaABAg,@MahdiHayoura,"Vous etes debile, je fait comment pour trouver les fringues de lancien clips ?",neutral,0.0,2025-08-18T11:17:06Z,"You're weak, how do I find the haircuts of old clips?",negative,sadness,LABEL_0
IHNzOHi8sJs,UgwVrvxVN96BNO3r0sB4AaABAg,@FeruzaSharipova-z5s,Blackpink blackpink blackpink blackpink blackpink blackpink blackpink blackpink blackpink blackpink blackpink blackpink blackpink blackpink blackpink blackpink blackpink blackpink blackpink blackpink blackpink blackpink blackpink blackpink blackpink blackpink blackpink blackpink blackpink blackpink,neutral,0.0,2025-08-18T09:48:59Z,Blackpink blackpink blackpink blackpink blackpink blackpink blackpink blackpink blackpink blackpink blackpink blackpink blackpink blackpink blackpink blackpink blackpink blackpink blackpink blackpink blackpink blackpink blackpink blackpink blackpink blackpink blackpink blackpink blackpink blackpink blackpink blackpink blackpink blackpink blackpink blackpink blackpink blackpink blackpink blackpink blackpink blackpink blackpink blackpink blackpink blackpink blackpink blackpink blackpink blackpink blackpink blackpink,neutral,anger,LABEL_1
IHNzOHi8sJs,UgyG9Js65_Bz936cQ_14AaABAg,@JISOO_JENNIE_ROSÉ_LISA_BLINK,2025년에 이 노래를 듣는 사람은 누구일까?,neutral,0.0,2025-08-18T09:33:47Z,2025 . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .,neutral,joy,LABEL_0
IHNzOHi8sJs,Ugz79LZPskzX4XNJv854AaABAg,@冰山-r6j,❤❤❤喜欢8年了,neutral,0.0,2025-08-18T08:51:45Z,It's been like eight years.,neutral,anger,LABEL_0
IHNzOHi8sJs,UgxmRXFGFptUiFHtYVF4AaABAg,@PyaePhyoMaung-l8q,🖤💗,neutral,0.0,2025-08-18T04:07:13Z,I'm sorry.,negative,sadness,LABEL_0
IHNzOHi8sJs,Ugz3W_BL9rC9tbHxbfN4AaABAg,@EddyChristina,I love you so much ❤❤❤❤❤🎉❤,positive,0.6369,2025-08-18T03:04:48Z,I love you so much,positive,love,LABEL_0
IHNzOHi8sJs,UgwUr5TvakXuN-h9VyZ4AaABAg,@pushpakumara5856,❤🎉🎉,neutral,0.0,2025-08-18T02:10:16Z,I'm sorry. I'm sorry.,negative,sadness,LABEL_0
IHNzOHi8sJs,Ugw36cDrAr5tdIx4aIp4AaABAg,@감성노트Kpop,"팬으로서 자랑스러워요. 반복 재생 중이에요.구름 위를 걷는 기분이에요.<br>앨범 전곡이 명곡이에요.안무가 세련됐어요.계속 좋은 음악 부탁해요.",neutral,0.0,2025-08-18T01:41:00Z,I'm sorry. I'm sorry. I'm sorry. I'm sorry.,negative,sadness,LABEL_0
IHNzOHi8sJs,UgxFVgY678XXeH9dcS94AaABAg,@Christina-y5s,💜🩷🧡💚🖤💙❤️‍🩹❣️💖💘💕💗🩶🤍❤️🤎💛🩵🥰😇💝,neutral,0.0,2025-08-18T01:01:10Z,I'm sorry. I'm sorry. I'm sorry.,negative,sadness,LABEL_0
IHNzOHi8sJs,UgzjtJS1E0AqT1t5iPp4AaABAg,@DeliaDelacruz-ne9ph,Hola.  Soy.  Jacki.  Me. Encanta.  Su. Musica,neutral,0.0,2025-08-18T00:34:58Z,"Hi, I'm Jacki.",neutral,joy,LABEL_0
IHNzOHi8sJs,UgyfO6YVr7cpoJVmTVB4AaABAg,@sannevanhaaren3856,bp haters,negative,-0.4939,2025-08-18T00:15:09Z,bp Hats,neutral,anger,LABEL_0
IHNzOHi8sJs,Ugx2MvkOErHrKMThExh4AaABAg,@rodri_moon,Ellas no se cansan de servir,negative,-0.296,2025-08-17T21:33:08Z,They are not able to serve,negative,sadness,LABEL_0
IHNzOHi8sJs,UgzyvsU8TYEHjhz6HD14AaABAg,@brauliocortesmaya3519,BLACKPINK - 불장난 (PLAYING WITH FIRE)<br><br>우리 엄만 매일 내게 말했어<br>언제나 남자 조심하라고<br>사랑은 마치 불장난 같아서 다치니까 Eh<br>엄마 말이 꼭 맞을지도 몰라<br>널 보면 내 맘이 뜨겁게 달아올라<br>두려움보단 널 향한 끌림이 더 크니까 Eh<br>멈출 수 없는 이 떨림은<br>On and on and on<br>내 전부를 너란 세상에<br>다 던지고 싶어<br>Look at me look at me now<br>이렇게 넌 날 애태우고 있잖아<br>끌 수 없어<br>우리 사랑은 불장난<br>My love is on fire<br>Now burn baby burn<br>불장난<br>My love is on fire<br>So don’t play with me boy<br>불장난<br>Oh no 난 이미 멀리 와버렸는걸<br>어느새 이 모든 게 장난이 아닌 걸<br>사랑이란 빨간 불씨<br>불어라 바람 더 커져가는 불길<br>이게 약인지 독인지 우리 엄마도 몰라<br>내 맘 도둑인데 왜 경찰도 몰라<br>불 붙은 내 심장에 더 부어라 너란 기름<br>kiss him will I diss him I<br>don’t know but I miss him<br>중독을 넘어선 이 사랑은 crack<br>내 심장의 색깔은 black<br>멈출 수 없는 이 떨림은<br>On and on and on<br>내 전부를 너란 불길 속으로<br>던지고 싶어<br>Look at me look at me now<br>이렇게 넌 날 애태우고 있잖아<br>끌 수 없어<br>우리 사랑은 불장난<br>My love is on fire<br>Now burn baby burn<br>불장난<br>My love is on fire<br>So don’t play with me boy<br>불장난<br>걷잡을 수가 없는 걸<br>너무나 빨리 퍼져 가는 이 불길<br>이런 날 멈추지 마<br>이 사랑이 오늘 밤을 태워버리게<br>whooo,positive,0.9643,2025-08-17T21:22:35Z,BLACKPINK - (PLAYING WITH FIRE) (PLAYING BROTHER) (Applause) (Applause) (Applause) (Applause) (Applause) (Applause) (Applause) (Applause) (Applause) (Applause) (Applause) (Applause) (Applause) (Applause) (Applause) (Applause) (Applause) (Applause) (Applause) (Applause) (Applause) (Applause) (Applause) (Applause) (Applause) (Applause) (Applause) (Applause) (Applause) (Applause) (Applause) (Applause)) (Applause) (Applause) (Applause)) (Applause) (Applause)) (Applause) (Applause) (Applause) (Applause) (c)) (c)) (c)) (c)) (c) How do you know?,positive,anger,LABEL_0
IHNzOHi8sJs,UgwuGO9X73-gxwmahp14AaABAg,@brauliocortesmaya3519,BLACKPINK - 뚜두뚜두 (DDU-DU DDU-DU)<br><br>착한 얼굴에 그렇지 못한 태도<br>가녀린 몸매 속<br>가려진 volume은 두 배로<br>거침없이 직진<br>굳이 보진 않지 눈치<br>Black 하면 Pink<br>우린 예쁘장한 Savage<br>원할 땐 대놓고 뺏지<br>넌 뭘 해도 칼로 물 베기<br>두 손엔 가득한 fat check<br>궁금하면 해봐 fact check<br>눈 높인 꼭대기<br>물 만난 물고기<br>좀 독해 난 Toxic<br>You 혹해 I`m Foxy<br>두 번 생각해<br>흔한 남들처럼 착한 척은 못 하니까<br>착각하지 마<br>쉽게 웃어주는 건 날 위한 거야<br>아직은 잘 모르겠지<br>굳이 원하면 test me<br>넌 불 보듯이 뻔해<br>만만한 걸 원했다면<br>Oh wait til’ I do what I do<br>Hit you with that<br>ddu-du ddu-du du<br>Hit you with that<br>ddu-du ddu-du du<br>지금 내가 걸어가는 거린<br>BLACKPINK 4 way 사거리<br>동서남북 사방으로 run it<br>너네 버킷리스트<br>싹 다 I bought it<br>널 당기는 것도 멀리 밀치는 것도<br>제멋대로 하는 bad girl<br>좋건 싫어하건 누가 뭐라 하던<br>When the bass drop<br>it’s another banger<br>두 번 생각해<br>흔한 남들처럼 착한 척은 못 하니까<br>착각하지 마<br>쉽게 웃어주는 건 날 위한 거야<br>아직은 잘 모르겠지<br>굳이 원하면 test me<br>넌 불 보듯이 뻔해<br>만만한 걸 원했다면<br>Oh wait til’ I do what I do<br>Hit you with that ddu-du ddu-du du<br>Hit you with that ddu-du ddu-du du<br>What you gonna do<br>when I come come through<br>with that that uh uh huh<br>What you gonna do<br>when I come come through<br>with that that uh uh huh<br>뜨거워 뜨거워 뜨거워 like fire<br>뜨거워 뜨거워 뜨거워 like fire<br>뜨거워 뜨거워 뜨거워 like fire<br>뜨거워 뜨거워 뜨거워 like fire<br>Hit you with that ddu-du ddu-du du,positive,0.6705,2025-08-17T21:21:21Z,BLACKPINK - (DDU-DU DDU-DU) - (DDU) - (FR) - (FR) - (FR) - (DDU-DU DDU-DU-DU-DU) - - (GR) - (GR) - (GR) - (GR) - (GR) - (FR) - (GR) - (GR) - (GR) - (GR) - (GR) - (GR) - (GR) - (GR) - (GR) - (GR) - (GR) - (GR) - (GR) - (GR) - (GR) - (GR) - (GR) - (GR) - (GR) - (GR) - (GR) - (GR) - (GR) - (GR) - (GR) - (GR) - (GR) - (GR) - (s) - (s) - (s) - (s) - (s) - (s) - (s) - (sa. - (s) - (s) - (s) - (sa. - (s) - (s) - (s) - (s) - (s) - (s) - (s) - (s) - (sa. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .,neutral,anger,LABEL_0
IHNzOHi8sJs,UgwbPSBDqzvT4Qjc6md4AaABAg,@brauliocortesmaya3519,BLACKPINK - 뚜두뚜두 (DDU-DU DDU-DU)<br><br>착한 얼굴에 그렇지 못한 태도<br>가녀린 몸매 속<br>가려진 volume은 두 배로<br>거침없이 직진<br>굳이 보진 않지 눈치<br>Black 하면 Pink<br>우린 예쁘장한 Savage<br>원할 땐 대놓고 뺏지<br>넌 뭘 해도 칼로 물 베기<br>두 손엔 가득한 fat check<br>궁금하면 해봐 fact check<br>눈 높인 꼭대기<br>물 만난 물고기<br>좀 독해 난 Toxic<br>You 혹해 I`m Foxy<br>두 번 생각해<br>흔한 남들처럼 착한 척은 못 하니까<br>착각하지 마<br>쉽게 웃어주는 건 날 위한 거야<br>아직은 잘 모르겠지<br>굳이 원하면 test me<br>넌 불 보듯이 뻔해<br>만만한 걸 원했다면<br>Oh wait til’ I do what I do<br>Hit you with that<br>ddu-du ddu-du du<br>Hit you with that<br>ddu-du ddu-du du<br>지금 내가 걸어가는 거린<br>BLACKPINK 4 way 사거리<br>동서남북 사방으로 run it<br>너네 버킷리스트<br>싹 다 I bought it<br>널 당기는 것도 멀리 밀치는 것도<br>제멋대로 하는 bad girl<br>좋건 싫어하건 누가 뭐라 하던<br>When the bass drop<br>it’s another banger<br>두 번 생각해<br>흔한 남들처럼 착한 척은 못 하니까<br>착각하지 마<br>쉽게 웃어주는 건 날 위한 거야<br>아직은 잘 모르겠지<br>굳이 원하면 test me<br>넌 불 보듯이 뻔해<br>만만한 걸 원했다면<br>Oh wait til’ I do what I do<br>Hit you with that ddu-du ddu-du du<br>Hit you with that ddu-du ddu-du du<br>What you gonna do<br>when I come come through<br>with that that uh uh huh<br>What you gonna do<br>when I come come through<br>with that that uh uh huh<br>뜨거워 뜨거워 뜨거워 like fire<br>뜨거워 뜨거워 뜨거워 like fire<br>뜨거워 뜨거워 뜨거워 like fire<br>뜨거워 뜨거워 뜨거워 like fire<br>Hit you with that ddu-du ddu-du du,positive,0.6705,2025-08-17T21:20:54Z,BLACKPINK - (DDU-DU DDU-DU) - (DDU) - (FR) - (FR) - (FR) - (DDU-DU DDU-DU-DU-DU) - - (GR) - (GR) - (GR) - (GR) - (GR) - (FR) - (GR) - (GR) - (GR) - (GR) - (GR) - (GR) - (GR) - (GR) - (GR) - (GR) - (GR) - (GR) - (GR) - (GR) - (GR) - (GR) - (GR) - (GR) - (GR) - (GR) - (GR) - (GR) - (GR) - (GR) - (GR) - (GR) - (GR) - (GR) - (s) - (s) - (s) - (s) - (s) - (s) - (s) - (sa. - (s) - (s) - (s) - (sa. - (s) - (s) - (s) - (s) - (s) - (s) - (s) - (s) - (sa. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .,neutral,anger,LABEL_0
IHNzOHi8sJs,UgwlQh__8WVAJWVtLiV4AaABAg,@nupur_dipannita,Anyone in August 2025?❤,neutral,0.0,2025-08-17T19:43:13Z,Anyone in August 2025?,neutral,joy,LABEL_0
IHNzOHi8sJs,UgwURf7ukx3lQTlz4GJ4AaABAg,@roses_bonessky,Alguien de 2036?,neutral,0.0,2025-08-17T19:38:06Z,Anyone from 2036?,neutral,joy,LABEL_0
IHNzOHi8sJs,UgxvFG6dtEUtKQLcsAt4AaABAg,@EslyCastillo-h1f,🇲🇽 Saludos desde México,neutral,0.0,2025-08-17T17:27:17Z, Greetings from Mexico,positive,joy,LABEL_0
IHNzOHi8sJs,UgyRRo_ktzAcRKoRJ9Z4AaABAg,@faisalmalik1147,Anyone else after blackpink come back,neutral,0.0,2025-08-17T17:07:31Z,Anyone only after blackpink come back,neutral,anger,LABEL_1
IHNzOHi8sJs,UgyKlEmTthBcKf_pvV54AaABAg,@romanuribee,Lisa bias❤,neutral,0.0,2025-08-17T16:26:51Z,Lisa Bias,neutral,anger,LABEL_0
IHNzOHi8sJs,Ugy_6TYdkvhG5tAu5C54AaABAg,@nohemiurbina2566,Amo a BLAC PINK,neutral,0.0,2025-08-17T15:08:49Z,Like BLAC PINK,neutral,anger,LABEL_0
IHNzOHi8sJs,UgwTRfS-wo9DOcH3PyF4AaABAg,@Джису-й8у,"какая же водная стихия музыки..<br>рэп очень острый и быстрый у дженни, джису очень красивая..<br>эта песня заслуживает 2,3 млрд. просмотров 🩷",neutral,0.0,2025-08-17T14:51:25Z,This song deserves 2.3 billion reviews.,positive,joy,LABEL_0
IHNzOHi8sJs,Ugw_NOGJj22KPY2F6Kp4AaABAg,@WLamasu,This song reminds me of a very important writer who represents my nation. Thanks for everything Unzile Hich-u Wittath Dududu😢☯️🎶♀️ Socialist feminist revolution until the end🔴🟣,positive,0.6115,2025-08-17T14:04:20Z,This song reminds me of a very important writer who represents my nation. Thank you for everything Unzile High-u Wittath Dudhu ́s Socialist feminist revolution until the end,positive,joy,LABEL_0
IHNzOHi8sJs,Ugzb3t5A-_N2t8JcZbl4AaABAg,@De_todo_un_poco_128,Y si llegamos ah los 3 Billones ?,neutral,0.0,2025-08-17T13:44:30Z,What if we get the three Billones?,neutral,anger,LABEL_0
